scheme_code,amc_code,amc_name,scheme_name,scheme_name_unique,date_of_inception,asset_category,asset_sub_category,option_name,plan_name,risk_profile,risk_rating,benchmark,nav,nav_date,fund_size,fund_manager,isin_dividend_payout_or_growth,isin_dividend_reinvest,bse_txn,bse_code_payout_or_growth,bse_code_reinvest,expense_ratio_s_d,objective,scheme_doc_url,riskometer,vr_rating,final_benchmark,exit_load,txn_info,row_num
150824,AMC31,Nippon Life India Asset Management Limited,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70 30 Index Fund-Direct Plan-Growth Option,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70 30 Index Fund,07-Nov-22,Fixed Income,Gilt Fund,Growth,Direct,Balanced,5.5,NIFTY SDL Plus G-Sec Jun 2028 70:30 Index,12.3449,2025-06-11 00:00:00+00:00,412.6266,Vivek Sharma,INF204KC1741,,Y,RLNJAG-GR,,0.2,"The Investment Objective Of The Scheme Is To Provide Investment Returns Corresponding To The Total Returns Of The Securities As Represented By The Nifty Sdl Plus G-Sec Jun 2028 70:30 Index Before Expenses, Subject To Tracking Errors. However, There Can Be No Assurance Or Guarantee That The Investment Objective Of The Scheme Will Be Achieved.",https://www.nipponindiamf.com/investor-service/downloads/scheme-information-document,Low to Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151390,AMC31,Nippon Life India Asset Management Limited,Nippon India Nifty SDL Plus G-Sec-Jun 2029 Maturity 70 30 Index Fund-Direct Plan-Growth Option,Nippon India Nifty SDL Plus G-Sec-Jun 2029 Maturity 70 30 Index Fund,14-Feb-23,Fixed Income,Gilt Fund,Growth,Direct,Balanced,5.5,NIFTY SDL Plus G-Sec Jun 2029 70:30 Index,12.254,2025-06-11 00:00:00+00:00,327.0953,Vivek Sharma,INF204KC1AI7,,Y,RLNUAG-GR,,0.2,"The Investment Objective Of The Scheme Is To Provide Investment Returns Corresponding To The Total Returns Of The Securities As Represented By The Nifty Sdl Plus G-Sec Jun 2029 70:30 Index Before Expenses, Subject To Tracking Errors. However, There Can Be No Assurance Or Guarantee That The Investment Objective Of The Scheme Will Be Achieved.",https://www.nipponindiamf.com/investor-service/downloads/scheme-information-document,Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
150906,AMC31,Nippon Life India Asset Management Limited,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund-Direct Plan-Growth Option,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund,21-Nov-22,Fixed Income,Gilt Fund,Growth,Direct,Balanced,5.5,NIFTY G-Sec Sep 2027 Index,12.1443,2025-06-11 00:00:00+00:00,398.5184,Vivek Sharma,INF204KC1881,,Y,RLNKAG-GR,,0.2,"The Investment Objective Of The Scheme Is To Provide Investment Returns Corresponding To The Total Returns Of The Securities As Represented By The Nifty G-Sec Sep 2027 Index Before Expenses, Subject To Tracking Errors. However, There Can Be No Assurance Or Guarantee That The Investment Objective Of The Scheme Will Be Achieved.",https://www.nipponindiamf.com/investor-service/downloads/scheme-information-document,Low to Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
150920,AMC31,Nippon Life India Asset Management Limited,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund-Direct Plan-Growth Option,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund,29-Nov-22,Fixed Income,Gilt Fund,Growth,Direct,Balanced,5.5,NIFTY G-Sec Jun 2036 Index,12.6119,2025-06-11 00:00:00+00:00,768.6936,Vivek Sharma,INF204KC1AC0,,Y,RLNQAG-GR,,0.2,"The Investment Objective Of The Scheme Is To Provide Investment Returns Corresponding To The Total Returns Of The Securities As Represented By The Nifty G-Sec Jun 2036 Index Before Expenses, Subject To Tracking Errors. However, There Can Be No Assurance Or Guarantee That The Investment Objective Of The Scheme Will Be Achieved.",https://www.nipponindiamf.com/investor-service/downloads/scheme-information-document,Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151440,AMC31,Nippon Life India Asset Management Limited,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund-Direct Plan-Growth Option,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund,28-Feb-23,Fixed Income,Gilt Fund,Growth,Direct,Balanced,5.5,NIFTY G-Sec Oct 2028 Index,12.2058,2025-06-11 00:00:00+00:00,141.1839,Vivek Sharma,INF204KC1AO5,,Y,RLNWAG-GR,,0.2,"The Investment Objective Of The Scheme Is To Provide Investment Returns Corresponding To The Total Returns Of The Securities As Represented By The Nifty G-Sec Oct 2028 Index Before Expenses, Subject To Tracking Errors. However, There Can Be No Assurance Or Guarantee That The Investment Objective Of The Scheme Will Be Achieved.",https://www.nipponindiamf.com/investor-service/downloads/scheme-information-document,Low to Moderate,Not Rated,AUB7,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151548,AMC16,Bandhan AMC Limited,Bandhan US Treasury Bond 0-1 Year Fund of Fund - Direct Plan - Growth,Bandhan US Treasury Bond 0-1 Year Fund of Fund,23-Mar-23,Fixed Income,Global - FOF,Growth,Direct,Conservative ,1.0,ICE 0-1 Year US Treasury Securities Index,11.4945,2025-06-11 00:00:00+00:00,132.8361,Brijesh Shah,INF194KB1FV2,,N,IDD379-GR,,0.12,"The Investment Objective Of The Scheme Is To Provide Long-Term Capital Appreciation By Passively Investing In Units / Shares Of Overseas Index Funds And / Or Etfs Which Track An Index With Us Treasury Securities In The 0-1 Year Maturity Range As Its Constituents, Subject To Tracking Error.However, There Can Be No Assurance That The Investment Objective Of The Scheme Will Be Realized.",https://bandhanmutual.com/downloads/sid,Very High,Not Rated,AUB4,"{'exit_load_period': 0.0, 'exit_load_rate': 0.1, 'exit_load_period_remark': '0.10% on or before 7D, Nil after 7D'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152528,AMC8,DSP Investment Managers Private Limited,DSP US Treasury Fund of Fund - Direct - Growth,DSP US Treasury FoF,13-Mar-24,Fixed Income,Global - FOF,Growth,Direct,Conservative ,1.0,S&P U S Treasury Bond Index,10.8429,2025-06-10 00:00:00+00:00,61.4049,Kaivalya Nadkarni,INF740KA1UJ6,,N,DS911-GR,,0.21,The Investment Objective Of The Scheme Is To Generate Income & Long Term Capital Appreciation Byinvesting In Units Of Etfs And/Or Funds Focused On Us Treasury Bonds.,https://www.dspim.com/downloads?category=Information%20Documents&sub_category=SID/SAI,Very High,,AUB4,"{'exit_load_period': 0.0, 'exit_load_rate': 0.1, 'exit_load_period_remark': '0.10% before 7D, Nil on or after 7D'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152240,AMC2,Axis Asset Management Company Ltd.,Axis US Treasury Dynamic Bond ETF Fund of Fund - Direct Plan - Growth Option,Axis US Treasury Dynamic Bond ETF FoF,21-Dec-23,Fixed Income,Global - FOF,Growth,Direct,Conservative ,1.0,Bloomberg US Intermediate Treasury Index,10.5993,2025-06-10 00:00:00+00:00,58.0504,Krishnaa N,INF846K017T9,,N,AXUFDG-GR,,0.1,"The Primary Investment Objective Of The Scheme Is To Provide Regular Income By Investing In Units Ofoverseas Etfs Where The Investment Mandate Is To Invest In Us Treasury Securities Across Duration.However, There Can Be No Assurance That The Investment Objective Of The Scheme Will Be Achieved.",https://www.axismf.com/statutory-disclosures,Very High,,AUB4,"{'exit_load_period': 0.0, 'exit_load_rate': 0.25, 'exit_load_period_remark': '0.25% on or before 1M, Nil after 1M'}","{'min_invest': 500.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152140,AMC1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs Fund Of Funds-Direct Growth,Aditya Birla Sun Life US Treasury 1-3 Year Bond ETFs FoF,30-Oct-23,Fixed Income,Global - FOF,Growth,Direct,Conservative ,1.0,Bloomberg US Treasury 1-3 Year Index,11.1152,2025-06-10 00:00:00+00:00,86.4445,Vighnesh Gupta,INF209KB16W7,,N,BS123Y-GR,,0.19,The Investment Objective Of The Scheme Is To Generate Returns That Are In Line With The Performance Of Units Of Etfs Focused On Us Treasury Bonds Having Maturity Between 1-3 Years.,https://mutualfund.adityabirlacapital.com/resources/forms,Very High,,AUB4,"{'exit_load_period': 0.0, 'exit_load_rate': 0.25, 'exit_load_period_remark': '0.25% on or before 30D, Nil after 30D'}","{'min_invest': 10000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152150,AMC1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs Fund Of Funds-Direct Growth,Aditya Birla Sun Life US Treasury 3-10 Year Bond ETFs FoF,30-Oct-23,Fixed Income,Global - FOF,Growth,Direct,Conservative ,1.0,Bloomberg US Intermediate Treasury Index,11.2869,2025-06-10 00:00:00+00:00,179.9602,Vighnesh Gupta,INF209KB12X4,,N,BS124Y-GR,,0.15,The Investment Objective Of The Scheme Is To Generate Returns That Are In Line With The Performance Of Units Of Etfs Focused On Us Treasury Bonds Having Maturity Between 3-10 Years.,https://mutualfund.adityabirlacapital.com/resources/forms,Very High,,AUB4,"{'exit_load_period': 0.0, 'exit_load_rate': 0.25, 'exit_load_period_remark': '0.25% on or before 30D, Nil after 30D'}","{'min_invest': 10000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
140453,AMC35,Sundaram Asset Management Company Limited,Sundaram Smart NIFTY 100 Equal Weight Fund Direct Plan - Growth,Sundaram Smart NIFTY 100 Equal Weight Fund,12-Jan-17,Equity,Index,Growth,Direct,Moderately Aggressive,6.5,Nifty 100 Equal Weighted Index,18.6214,2021-12-31 00:00:00+00:00,38.4075,,INF903JA1666,,Y,SUNEWDG-GR,,0.47,"To Invest In Companies Which Are Constituents Of Cnx 100 Equal Weighted Index (Underlying Index) In The Same Proportion As In The Index And Endeavour To Generate Returns That Are Commensurate (Before Fees And Expenses) With The Performance Of The Underlying Index, Subject To Tracking Error.However, There Is No Assurance That The Objective Of The Scheme Will Be Achieved. The Scheme Does Not Assure Or Guarantee Any Returns.",https://www.sundarammutual.com/Downloads,Very High,**,OB42,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
118348,AMC15,IDBI Asset Management Ltd.,IDBI Nifty Next 50 Index Fund Growth Direct,IDBI Nifty Next 50 Index Fund,01-Jan-13,Equity,Index,Growth,Direct,Moderately Aggressive,6.5,Nifty Next 50 Index,36.1645,2023-07-27 00:00:00+00:00,56.1004,,INF397L01AW2,,Y,NJG1-GR,,0.32,The Investment Objective Of The Scheme Is To Invest Only In And All The Stocks Comprising The Cnx Nifty Junior Index In The Same Weights Of These Stocks As In The Index With The Objective To Replicate The Performance Of The Total Returns Index Of Cnx Nifty Junior Index. The Scheme May Also Invest In Derivatives Instruments Such As Futures And Options Linked To Stocks Comprising The Index Or Linked To The Cnx Nifty Junior Index As And When The Derivative Products On The Same Are Made Available. The Scheme Will Adopt A Passive Investment Strategy Andwill Seek To Achieve The Investment Objective By Minimizing The Tracking Error Between The Cnx Nifty Junior Index (Total Returns Index) And The Scheme.,https://www.idbimutual.co.in/Downloads/SID,Very High,*,OB82,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
119488,AMC28,Principal Asset Management Company Private Limited,Principal NIFTY 100 Equal Weight Fund - Direct Plan - Growth Option,Principal Nifty 100 Equal Weight Fund,01-Jan-13,Equity,Index,Growth,Direct,Moderately Aggressive,6.5,Nifty 100 Equal Weighted Index,111.7174,2021-12-30 00:00:00+00:00,17.0802,,INF173K01EZ4,,Y,PCXFZG-GR,,0.64,To Invest Principally In Securities That Comprise Nifty 100 Equal Weight Index And Subject To Tracking Errors Endeavour To Attain Results Commensurate With The Nifty 100 Equal Weight Index.,https://www.principalindia.com/all-downloads/funds-related,Very High,**,OB42,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
149349,AMC26,Motilal Oswal Asset Management Company Limited,Motilal Oswal MSCI EAFE Top 100 Select Index Fund - Direct Plan Growth,Motilal Oswal MSCI EAFE Top 100 Select Index Fund,01-Dec-21,Global,Index,Growth,Direct,Aggressive,10.0,MSCI EAFE Top 100 Select Index,11.8133,2024-01-12 00:00:00+00:00,33.431,,INF247L01AS7,,N,MOMSGD-GR,,0.49,The Investment Objective Is To Generate Long Term Capital Appreciation By Investing In Securities Ofmsci Eafe Top 100 Select Index Subject To Tracking Error.,https://www.motilaloswalmf.com/downloads/mutual-fund/SID,Very High,Not Rated,AUB12,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
118347,AMC15,IDBI Asset Management Ltd.,IDBI NIFTY 50  Index Fund Growth Direct,IDBI NIFTY 50 Index Fund,01-Jan-13,Equity,Index,Growth,Direct,Moderately Aggressive,6.5,Nifty 50 Index,39.4042,2023-07-27 00:00:00+00:00,207.732,,INF397L01AP6,,Y,NIG1-GR,,0.32,The Investment Objective Of The Scheme Is To Invest Only In And All The Stocks Comprising The S&P Cnx Nifty Index In The Same Weights Of These Stocks As In The Index With The Objective To Replicate The Performance Of The Total Returns Index Of S&P Cnx Nifty Index. The Scheme May Also Invest In Derivatives Instruments Such As Futures And Options Linked To Stocks Comprising The Index Or Linked To The S&P Cnx Nifty Index. The Scheme Will Adopt A Passive Investment Strategy And Will Seek To Achieve The Investment Objective By Minimizing The Tracking Error Between The S&P Cnx Nifty Index (Total Returns Index) And The Scheme.,https://www.idbimutual.co.in/Downloads/SID,Very High,***,OB48,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
118482,AMC16,Bandhan AMC Limited,Bandhan Nifty 50 Index Fund-Direct Plan-Growth,Bandhan Nifty 50 Index Fund,01-Jan-13,Equity,Index,Growth,Direct,Moderately Aggressive,6.5,NIFTY 50 Index,55.5349,2025-06-11 00:00:00+00:00,1834.0391,Abhishek Jain,INF194K012A8,,Y,D257-GR,,0.1,"The Investment Objective Of The Scheme Is To Replicate The S&P Cnx Nifty Index By Investing In Securities Of The S&P Cnx Nifty Index In The Same Proportion/Wightage. However, There Is No Assurance Or Guarantee That The Objectives Of The Scheme Will Be Realized And The Scheme Does Not Assure Or Guarantee Any Returns .",https://bandhanmutual.com/downloads/sid,Very High,****,OB48,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
150591,AMC16,Bandhan AMC Limited,Bandhan NIFTY200 Momentum 30 Index Fund - Growth - Direct Plan,Bandhan Nifty200 Momentum 30 Index Fund,02-Sep-22,Equity,Index,Growth,Direct,Moderately Aggressive,6.5,NIFTY 200 Momentum 30,16.1931,2025-06-11 00:00:00+00:00,128.0512,Abhishek Jain,INF194KB1DP9,,Y,IDD363-GR,,0.42,"The Investment Objective Of The Scheme Is To Replicate The Nifty200 Momentum 30 Index By Investing In Securities Of The Nifty200 Momentum 30 Index In The Same Proportion / Weightage With An Aim To Provide Returns Before Expenses That Closely Correspond To The Total Return Of Nifty200 Momentum 30 Index, Subject To Tracking Errors.",https://bandhanmutual.com/downloads/sid,Very High,Not Rated,OB180,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152855,AMC16,Bandhan AMC Limited,Bandhan Nifty Midcap 150 Index Fund-Direct Plan-Growth,Bandhan Nifty Midcap 150 Index Fund,13-Sep-24,Equity,Index,Growth,Direct,Moderately Aggressive,6.5,NIFTY Midcap 150 Index,9.9155,2025-06-11 00:00:00+00:00,23.2176,Abhishek Jain,INF194KB1IT0,,Y,IDD404-GR,,0.21,"The Investment Objective Of The Scheme Is To Replicate The Nifty Midcap 150 Index By Investing In Securities Of The Nifty Midcap 150 Index In The Same Proportion / Weightage With An Aim To Provide Returns Before Expenses That Tracks The Total Return Of Nifty Midcap 150 Index, Subject To Tracking Errors.",https://bandhanmutual.com/downloads/sid,Very High,,OB79,"{'exit_load_period': 0.0, 'exit_load_rate': 0.25, 'exit_load_period_remark': '0.25% on or before 15D, Nil after 15D'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152990,AMC16,Bandhan AMC Limited,Bandhan Nifty 500 Value 50 Index Fund Direct Plan - Growth,Bandhan Nifty 500 Value 50 Index Fund,24-Oct-24,Equity,Index,Growth,Direct,Moderately Aggressive,6.5,NIFTY 500 Value 50 Index,9.9895,2025-06-11 00:00:00+00:00,12.1209,Abhishek Jain,INF194KB1IW4,,Y,IDD405-GR,,0.35,"The Investment Objective Of The Scheme Is To Replicate The Nifty 500 Value 50 Index By Investing In Securities Of The Nifty 500 Value 50 Index In The Same Proportion / Weightage With An Aim To Provide Returns Before Expenses That Track The Total Return Of Nifty 500 Value 50 Index, Subject To Tracking Errors.",https://bandhanmutual.com/downloads/sid,Very High,,OB190,"{'exit_load_period': 0.0, 'exit_load_rate': 0.25, 'exit_load_period_remark': '0.25% on or before 15D, Nil after 15D'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152716,AMC16,Bandhan AMC Limited,Bandhan Nifty Total Market Index Fund - Direct Plan - Growth,Bandhan Nifty Total Market Index Fund,05-Jul-24,Equity,Index,Growth,Direct,Moderately Aggressive,6.5,Nifty Total Market,10.1924,2025-06-11 00:00:00+00:00,37.9348,Abhishek Jain,INF194KB1IK9,,Y,IDD399-GR,,0.4,"The Investment Objective Of The Scheme Is To Replicate The Nifty Total Market Index By Investing In Securities Of The Nifty Total Market Index In The Same Proportion / Weightage With An Aim To Provide Returns Before Expenses That Tracks The Total Return Of Nifty Total Market Index, Subject To Tracking Errors.",https://bandhanmutual.com/downloads/sid,Very High,,OB329,"{'exit_load_period': 0.0, 'exit_load_rate': 0.25, 'exit_load_period_remark': '0.25% on or before 15D, Nil after 15D'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
153350,AMC16,Bandhan AMC Limited,Bandhan Nifty Next 50 Index Fund - Direct Plan - Growth,Bandhan Nifty Next 50 Index Fund,25-Feb-25,Equity,Index,Growth,Direct,Moderately Aggressive,6.5,NIFTY Next 50 Index,12.0317,2025-06-11 00:00:00+00:00,14.2262,Abhishek Jain,INF194KB1JK7,,Y,IDD409-GR,,0.22,"The Investment Objective Of The Scheme Is To Replicate The Nifty Next 50 Index By Investing In Securities Of The Nifty Next 50 Index In The Same Proportion / Weightage With An Aim To Provide Returns Before Expenses That Track The Total Return Of Nifty Next 50 Index, Subject To Tracking Errors.However, There Is No Assurance Or Guarantee That The Objectives Of The Scheme Will Be Realized And The Scheme Does Not Assure Or Guarantee Any Returns.",https://bandhanmutual.com/downloads/sid,Very High,,OB82,"{'exit_load_period': 0.0, 'exit_load_rate': 0.25, 'exit_load_period_remark': '0.25% on or before 7D, Nil after 7D'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
